valor;descricao;local;bairro/cidade;quartos;garagem;banheiro;area(m2);iptu;condominio;novidade;suite;acabamento
1150000;Excelente casa na região nobre do São Quirino, ótimo acabamento, rua sem saída (proporcionando mais segurança), amplas salas de jantar, estar e tv, cozinha com armários e despensa,...;Parque São Quirino; Campinas;4;3;5;395;0;0;Nenhuma;0;0
200000;Excelente Oportunidade! Condomínio residencial, constituído de garagem, no pavimento térreo, espaço destinado a coleta de lixo, portão de acesso a veículos, portão de acesso apedes...;Cidade Náutica; São Vicente;1;1;1;55;0;0;Nenhuma;0;0
695000;Boa localização, proximidade de supermercado, escolas e hospital.   Casa de construção sólida, clara e arejada.   Casa bem localizada, construção sólida, clara e arejada, próxima a...;Rua Indiana; Jardim América;3;2;2;160;153;0;Nenhuma;0;0
2200000;Você está procurando uma casa para sua família?  Este belo sobrado, localizado no Alto da Boa Vista, em uma rua arborizada.  A 650m da estação do Metro Borba Gato, 1,2km da estação...;Rua Américo Brasiliense; Alto Da Boa Vista;4;6;4;331;1300;0;Nenhuma;0;0
110000;"Casa a venda no Valentina 50,00m2.  Sala Ampla 02 quartos Wc social; Cozinha; Area de servico; 01 vaga de garagem;  ((((Obs: Na Rua Lateral da Vila Olimpica)))))    Sua oportunidad...";Rua Sebastião Vilar de Azevedo; Planalto Boa Esperança;2;1;1;50;0;0;Nenhuma;0;0
380000;Casa em Excelente Localização com 112,11m² de Área Construída em um Terreno de 240m²! São 03 Quartos sendo 02 com Armários e 01 Suíte, Sala Ampla em 02 Ambientes com Painel para Tv...;Santa Luzia; Uberlândia;4;2;2;112;0;0;Nenhuma;1;0
619000;NBKT   NOBILITARE oferta para VENDA, Casa, no bairro Nonoai, em Porto Alegre, com 4 dormitório(s), 3 vaga(s) de garagem, com área privativa de 430.00 m² e área total de 450.00 m²....;Nonoai; Porto Alegre;4;3;6;430;0;0;Nenhuma;0;0
580000;SOBRADO NA VILA GUSTAVO, DISTANTE APROXIMADAMENTE 1,5 KM DO METRÔ E SHOPPING TUCURUVI, COM 2 DORMITÓRIOS, SENDO UM DELES SUÍTE, BANHEIRO, SALA DE JANTAR AMPLA, SALA DE ESTAR COM TE...;Rua da Grota; Tucuruvi;2;1;3;126;0;0;Nenhuma;1;0
430000;Ótima casa térrea, em uma das melhores localização de Atibaia. Poucos metros da avenida Lucas, próximo da avenida Atibaia, onde há, mercado, padaria, sorveteria, açougue e muito ma...;Atibaia Jardim; Atibaia;2;1;1;90;72;0;Nenhuma;0;0
485000;Localizacao privilegiada  Lote com 236M2 7,25 x 32,50  Area construida 119,45m2  Fino acabamento  03 dormitorios (01 suite)  Sala de estar e jantar integradas  Cozinha  Banheiro so...;Rua Guido Vizintin; Londrina;3;3;2;120;1200;0;Nenhuma;1;0
390000;Excelente SOBRADO com 3 Dormitórios, 3 Banheiros, 2 Salas 4x4, Cozinha com Dispensa grande, Área de Serviço, Quintal com Espaço Gourmet   Churrasqueira e 2 Vagas de garagem coberta...;Rua Palmiro Panizi; Jardim Sorocaba Park;3;2;3;158;45;0;Nenhuma;0;0
1150000;Novo Sobrado 200m² na Vila Milton! 2 sobrados independentes com 3 suítes, sacada, sala para 2 ambientes, lavabo, copa, cozinha, área de serviço, quintal grande com espaço para jard...;Vila Milton; Guarulhos;3;4;3;200;0;0;Nenhuma;1;0
475000;"MEGA OPORTUNIDADE!!!  Linda casa com 170m² em condomínio com 12 casas com excelente acabamento, tipo duplex  CEP:  Composto por:  * 4 quartos, sendo 1 suíte com closet; * sala ampl...";Rua Manoel Francisco Nunes; Granja dos Cavaleiros;4;2;3;170;900;150;Super destaque;1;0
350000;"Casa 2 dormitórios , sala , cozinha , banheiro , 2 vaga de garagem, não tem lage .  ""Valores de condomínio e IPTU podem sofrer alteração sem nosso conhecimento. Sujeito a confirmaç...";Rua Faria Lobato; Vila Santa Clara;2;2;1;89;0;0;Super destaque;0;0
235000;Excelente imóvel a venda com ótimo acabamento com 150m² de área total e 70,12m² de área construída, Projeto moderno diferenciado Corredor lateral imóvel não germinado Varanda no fu...;Rua Vicentina Coelho Neto; Vivendas do Parque;2;0;2;70;0;0;Super destaque;0;0
450000;Sobrado para venda no jardim Vale do Sol, em frente a Faculdade Anhanguera Aceita Permuta em apartamento menor*  3 Quartos sendo 1 com suíte Todos os quartos e sala com ar condicio...;Jardim Vale do Sol; São José dos Campos;3;2;1;214;0;0;Nenhuma;1;0
880000;IMÓVEL COM 3 DORMITÓRIOS (SENDO 1 SUÍTE), SALA, LAVABO, COZINHA COM ARMÁRIO, ESCRITÓRIO E 04 VAGAS DE GARAGEM. POSSUI AQUECIMENTO SOLAR E ÁREA DE LAZER COM JARDIM, CHURRASQUEIRA E...;Rua Munhoz da Rocha Neto; São Judas;3;4;3;170;1600;0;Nenhuma;1;0
718900;Excelente sobrado com 03 dormitórios, sendo 01 suíte, enorme sala para 02 ambientes, ótima cozinha, área de serviço, corredor lateral e 02 vagas de garagem. Com localização privile...;Rua Manuel Jacinto; Vila Sônia;3;2;3;109;176;0;Nenhuma;1;0
400000;Casa com 2 dormitórios, 1 sala, 2 banheiros e 2 vagas.;Residencial Alto do Lago; Limeira;2;2;2;99;0;0;Nenhuma;0;0
1250000;Sala para dois ambientes com lareira, sala de jantar, copa/cozinha planejada, escritório, 4 dormitórios com armários sendo 2 suites, casal com closet, dependência de empregada, chu...;Rua Manuel José Gomes; Jardim Prudência;4;3;6;239;650;0;Nenhuma;1;0
300000;Casa com características antigas com excelente localização na vila Cláudia, contendo: 02 dormitórios, sala, cozinha, banheiro social, área de serviço, quintal, vagas descobertas pa...;Vila Claudia; Limeira;2;3;1;101;321;0;Nenhuma;0;0
750000;Excelente imóvel localizado na região de Cabreúva   SP, próximo de Jundiaí, com lazer completo, dependência de empregada completa, 1.600m2 de terreno, sendo 680m2 de área construíd...;Via das Palmas; Centro;4;3;4;680;0;0;Nenhuma;0;0
685000;Abrimos as portas para quem quer alugar rápido, sem fiador e com muita segurança. Busque o código do imóvel em nosso site e agende hoje mesmo uma visita:SO QuintoAndar usa a tecnol...;Rua Vicente Troise; Jardim Celia;3;4;3;140;100;0;Nenhuma;0;0
520000;Sobrado para Venda, Jardim Rubi no bairro Jardim Rubi, localizado na cidade de Mogi das Cruzes / SP.     Com 3 dormitórios, sendo 1 suíte, possui 3 banheiros, 4 vagas de garagem, 2...;Jardim Rubi; Mogi das Cruzes;3;4;3;143;502;225;Nenhuma;1;0
798000;Espaçoso sobrado em rua tranquila e arborizada na Vila Ema, a 800 m da estação metrô São Lucas.  Próximo de comércios, transporte público e com fácil acesso às principais vias do b...;Rua Lycurgo de Castro Santos; Vila Ema;3;2;5;300;2325;0;Nenhuma;0;0
691490;Sobrado com 3 dormitórios sendo 1 suíte, 3 banheiros, 2 vagas na garagem, sala, cozinha. Com boa localização, possui fácil acesso a transportes coletivo, mercados, padarias, academ...;Vila Mangalot; São Paulo;3;2;3;87;800;500;Nenhuma;1;0
475000;Casa para venda no bairro Bosque Santa Rosa, em Itu/SP, contemplando 160 m² de área total com 115 m² de área construída.  Casa com ótima localização a 5 minutos do Supermercado Rol...;Rua Firmo Geraldo da Silva; Vila Santa Rosa;3;0;2;115;0;0;Nenhuma;0;0
320000;Casa no bairro Residencial União com 4 dormitórios, 2 banheiros, 1vaga de garagem coberta! O terreno é de 125meros quadrados , e 59 de metros quadrados de área construída!   Atuali...;Residencial União; São José dos Campos;4;1;2;59;0;0;Nenhuma;0;0
2014000;Área construída 370 M² 4 Dormitórios c/ 3 Suítes  7 Banheiros 5 Vagas de garagem  Sala dois ambientes  Valor do IPTU: R$ 1.200,00  Aceita financiamento  Próximo a supermercados, es...;Rua Darwin; Santo Amaro;4;5;7;370;1200;0;Nenhuma;1;0
820000;Excelente casa situada no melhor ponto da Avenida General Melo com possibilidade para ponto comercial e/ou residencial. Casa principal conta com salas de estar/jantar/tv, copa, coz...;Avenida General Melo; Dom Aquino;3;4;4;600;0;0;Nenhuma;0;0
850000;Casa a venda em Valinhos. Sobrado com sala 02 ambientes, lavabo, 03 dormitórios sendo 01 suíte com closet, rico em armários, cozinha planejada, banheiro social, lavanderia, quintal...;Roncáglia; Valinhos;3;4;3;211;210;404;Nenhuma;1;0
750000;Sobrado recém reformado na Vila Isolina Mazzei, com três dormitórios, uma suíte, três vagas de garagem. Lindo espaço decorado com churrasqueira elétrica nova, sala para dois ambien...;Rua Henrique Mazzei; Vila Isolina Mazzei;3;3;3;170;200;0;Nenhuma;1;0
215000;Casa a venda   Vila Carimã Casa em fase de construção e processo de revestimento.Prazo previsto de entrega AGOSTO/2021.  Garagem coberta   Churrasqueira coberta  02 Quartos  1 Banh...;Vila Carima; Foz do Iguaçu;2;1;1;53;0;0;Nenhuma;0;0
310000;SOBRADO DE CONDOMINIO FECHADO DE 2 DORMITÓRIOS COM ARMÁRIOS 1 VAGA DE GARAGEM PROXIMO DO METRÔ GUILHERMINA ESPERANÇA.  sobrado possuem 2 dormitórios, sala, cozinha, banheiro social...;Vila Carmosina; São Paulo;2;1;1;72;40;250;Nenhuma;0;0
480000;Sobrado à venda na Vila Alpina com sala para dois ambientes, cozinha, duas suítes, lavabo, área de serviço, churrasqueira e duas vagas de garagem.   Localizado à poucos metros da R...;Rua Cobera; Vila Alpina;2;2;2;63;1;0;Nenhuma;1;0
446000;Casa comercial situada em rua de bastante fluxo, de esquina, contendo 3 dormitórios, 1 sala, cozinha ampla, 1 banheiro social, quintal pequeno, tem garagem para 2 autos. Ótima para...;Taquaral; Campinas;3;2;2;150;0;0;Nenhuma;0;0
360400;Casa para venda localizada no bairro Centenário. Casa com dois dormitórios, sala de estar, cozinha, amplo quiosque, esperas para instalação de piscina, garagem. Terreno totalmente...;Centenario; Lajeado;2;2;3;87;0;0;Super destaque;0;0
600000;"A casa possui:  Sala; Cozinha; 3 dormitórios, sendo 1 suíte; 1 banheiro social; Lavanderia coberta; Varanda com churrasqueira; Canil; Garagem coberta.  A casa ainda conta com box n...";Vila Queiróz; Artur Nogueira;3;2;2;154;0;0;Super destaque;1;0
130000;Casa no Centro de Mateus Leme MG possui 50 metros quadrados com 2 quartos com piso laminado em madeira sala para 2 ambientes com piso porcelanato cozinha americana com bancada em g...;Centro; Mateus Leme;2;2;1;50;80;100;Super destaque;0;1
170000;Loft/ casa no bairro Colinas, região de Costazul/ Rio das Ostras!  Loft com sala, cozinha, 01 quarto, banheiro, área de serviço e 02 vagas de garagem.  Localização:   1 km da Praça...;Rua das Araras; Colinas;1;2;1;60;300;0;Nenhuma;0;0
560000;Imóvel amplo e espaçoso com 3 dormitórios, sendo 2 com móveis planejados, 1 suite, sala com 2 ambientes, cozinha americana com móveis planejados, quintal e garagem com 3 vagas.  Ót...;Rua Doutor Valentim Bouças; Vila Mazzei;3;3;3;124;80;0;Nenhuma;1;1
580000;LOCALIZADA PRÓXIMA DA VIA EXPRESSA, TEREZA CRISTINA, PUC CORAÇÃO EUCARÍSTICO E DEMAIS VIAS DE ACESSO PARA O CENTRO E OUTROS BAIRROS.CASA COLONIAL COM 2 VAGAS PARALELAS COBERTAS, AM...;Rua Ernesto Carneiro Santiago; Padre Eustáquio;2;2;1;260;1064;0;Nenhuma;0;0
515000;Sobrado a venda Bairro Bangu em Santo André com 02 dormitórios sendo suítes, cozinha e área de serviço com armários planejados, sala com teto rebaixado com lavabo e sacada. Piso em...;Bangu; Santo André;2;3;2;96;193;0;Nenhuma;1;1
530000;Linda casa no Jardim do Vale   Bairro localizado próximo ao parque ecológico ao parque da criança, fácil acesso ao centro, com vários comércios locais próximos. O imóvel possui um...;Jardim do Vale II; Indaiatuba;2;2;2;174;0;0;Nenhuma;0;0
470000;T= 1.000m² / C= 110m²  Casa com 02 dormitórios, sendo 01 suíte, banheiro social, sala de estar, cozinha, lavanderia, vagas de garagem. Informações: / / / (WhatsApp) – Rose.    Srs....;RESIDENCIAL VALE DAS PAINEIRAS; Americana;2;1;2;110;0;0;Nenhuma;1;0
329000;A casa de condomínio no bairro Jardim Danfer tem 92 metros quadrados com 2 quartos e 2 banheiros  Sobrado em condomínio com área coletiva com playground para crianças, piscina, chu...;Rua Thomás Cooke; Jardim Danfer;2;1;2;92;0;290;Nenhuma;0;0
1195000;Linda casa à venda, com delicioso quintal cercado de verde, espaço gourmet com churrasqueira, piscina, lago com carpas, quiosque e árvores frutíferas. Amplo living para 3 ambientes...;Rua Doutor Domingos Aldemar Boldrini; Parque Nova Campinas;4;4;5;371;620;0;Nenhuma;0;0
670000;Sobrado para Venda no bairro Assunção, com 2 dormitórios, sendo 2 suítes, possui 3 banheiros, 2 vagas de garagem, 2 salas, encontra se mobiliado, localizado na cidade de São Bernar...;Rua Pedro Lopes de Souza; Assunção;2;2;3;100;954;0;Nenhuma;1;0
620000;SOBRADO RESIDENCIAL, 2 VAGAS PARA AUTOS, PORTAO AUTOMATICO, AR CONDICIONADO, CHURRASQUEIRA, QUINTAL, BOM LOCAL;Rua Jamile Abrahao Kalil; Vila Polopoli;3;2;3;126;100;0;Nenhuma;0;0
320000;ÓTIMA CASA DUPLEX   INDEPENDENTE   DE ESQUINA SALA 2 ambientes com lavabo Cozinha com armários Área externa ampla com espaço para 2 vagas e sobre muito espaço. 2 Quartos 1 Banho so...;Rua Polônia; Leblon Venda Nova;2;2;1;50;0;0;Nenhuma;0;0
600000;CASA DOS FUNDOS 2 DORM. SALA,COZ E BANHEIRO;Parque Cruzeiro do Sul; São Paulo;3;4;3;214;0;0;Nenhuma;0;0
380000;Ótimo Investimento: Sobrado Alvenaria contendo 02 apartamentos totalmente independentes ideal para duas famílias em terreno medindo 399 m2 murado, ótima localização no Vila Nova pr...;Rua Quinze de Novembro; Vila Nova;4;4;3;180;0;0;Nenhuma;0;0
509900;O Condomínio Vila das Araucárias está localizado no bairro Santa Cândida em Curitiba, composto por 27 sobrados com área total de 118m² e arquitetura moderna. O Condomínio Vila das...;Santa Cândida; Curitiba;3;1;3;105;0;0;Nenhuma;0;0
350000;Vendo ótima casa para renda no Parque Grajaú, com terreno de 342 m² com 4 casas com 2 cômodos cada sendo, 1 dormitório, cozinha, banheiro, lavanderia, pequeno quintal, com 2 vagas...;Parque Grajau; São Paulo;4;2;4;180;860;0;Nenhuma;0;0
690000;Casa com 3 dormitórios sendo 1 suíte com varanda e com vista para a Pedra Grande, banheiro, sala de estar e de jantar, cozinha, despensa, lavanderia, área gorumet com lavabo, quint...;Recreio Maristela; Atibaia;3;2;1;125;0;0;Nenhuma;1;0
600000;A casa tem 120 metros quadrados de área construída, com 3 dormitórios (1 reversível para garagem), 5 banheiros, 2 salas, cozinha, quintal, lavanderia.  IPTU isento.  8 minutos de c...;Jardim Aeroporto; São Paulo;2;1;5;120;0;0;Nenhuma;0;0
700000;Sobrado 3 dorms, 1 suíte, 3 vagas, 130m², R$ 700.000   Jordanópolis   São Bernardo do Campo/SP  Excelente Localização   tudo próximo Facil acesso a transporte publico Proximo de es...;Vila Jordanopolis; São Bernardo do Campo;3;3;2;130;0;0;Destaque;1;0
1300000;Casa em rua tranquila, arborizada em região nobre.  Bairro com tudo o que você precisa. Colégios como Porto Seguro, Pueri Domus, Miguel de Cervantes, Santo Américo, Pentágono, Pio...;Rua Professor Lúcio Martins Rodrigues; Jardim Leonor;4;6;3;333;0;0;Nenhuma;0;0
689999;Casa à Venda, 230m² por R$ 689,999. Jardim Santa Maria   São Paulo/SP   Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a GRUPO RST IMÓVEIS!   Bas...;Rua Armando Ennio Lona; Jardim Santa Maria;4;3;5;230;0;0;Nenhuma;0;0
398000;Grande casa de aproximadamente 165m², localizado na Vila Galvão, próximo ao estádio do Flamenguinho.    Fácil acesso ao terminal Vila Galvão, Shopping Internacional, Dutra, Tucuruv...;Rua Freire de Andrade; Jardim Vila Galvão;3;1;2;75;0;0;Nenhuma;0;0
600000;A fachada desta residência lembra um castelo de tão linda! Com 350m², esta casa com estilo rústico é extremamente charmosa e possui muito espaço, conforto e comodidade para você mo...;Rua João Carmelino Silva; Centro;4;2;3;350;0;0;Super destaque;0;0
2890000;Excelente para quem procura investimento com renda, imóvel rendimento mensal de 23.000,00. A maioria das unidades ocupadas.     aceita 40% de permuta.    40 quartos, sendo 8 suítes...;Rua Itatiaia; Vila Guarani;40;1;15;600;1120;0;Super destaque;1;0
795000;Casa localizada no bairro Jardim Itu Sabará, com 155m ². Imóvel dispõe de 03 dormitórios sendo 01 suite, sala de estar/jantar, lareira, cozinha, banheiro, área de serviço e pisos e...;Jardim Itú Sabará; Porto Alegre;3;4;1;155;90;0;Super destaque;1;0
450000;"Parte superior: Casa com 3 dormitórios sendo 01 com suíte, sala 02 ambientes, cozinha, lavanderia.Parte Inferior: Salão comercial com 225m² e wc; salão comercial 31m².  ";Jardim Carolina; Sorocaba;3;0;1;416;0;0;Nenhuma;1;0
670000;casa térrea com 3 dormitórios sendo uma suíte com banheira sala com lareira de verdade cozinha planejada e no tal 3 banheiros e no fundo quintal com jardim e lavanderia é escritóri...;Tremembé; São Paulo;3;3;3;192;0;0;Nenhuma;1;0
370000;Ótima oportunidade casa com 2 anexos principal 3 quartos, 1 banheiro, sala, uma cozinhas, lavanderia, dispensa . Duas entradas independentes segundo anexo 1 quarto com dependência...;Rua João Rodrigues; São Francisco Xavier;4;1;2;142;865;50;Destaque;0;0
750500;VOCÊ E SUA FAMÍLIA VIVENDO COM TODO CONFORTO QUE VOCÊS MERECEM !!! :)  Sobrado com 03 dormitórios, sendo (1 suíte), 01 sala de estar, 01 cozinha, 01 área de serviço, 03 banheiro, 0...;Rua das Fontainhas; Jardim Cotiana;3;3;2;185;163;0;Nenhuma;1;0
1390000;Excelente Casa a Venda Alphaville Litoral Norte ! Linda casa, projeto moderno e clean! Garagem coberta para 02 carros e mais 04 vagas descobertas. Piso térreo: Living amplo com pé...;Alphaville Abrantes; Camaçari;3;6;6;298;4500;902;Nenhuma;0;0
530000;Sobrado em Jardim Santa Julia com 132 metros quadrados, e 168 de área construída. Possui:  3 quartos sendo 1 suíte   1 banheiro social   Cozinha planejada   Sótão   Garagem coberta...;Jardim Santa Luzia; São José dos Campos;3;4;1;132;0;0;Nenhuma;1;0
720000;Sobrado com 2 dormitórios sendo 1 suíte, sala , cozinha, lavabo, 2 banheiros, área de serviços, quintal , piso frio. 2 VAGAS!!! ACEITA APARTAMENTO ATÉ 340 MIL. Link do imóvel no si...;Água Fria; São Paulo;2;2;2;108;0;0;Nenhuma;1;0
695000;Casa de lote inteiro com 250m² no Satélite próximo ao centro esportivo João do Pulo. 3 quartos, 2 banheiros, cozinha e copa integrada. Edicula nos fundos com 1 quarto, sala, cozinh...;Rua Galgos; Jardim Satélite;3;3;2;250;0;0;Nenhuma;0;0
510000;Casa mobiliada, 180m2 de construção, terreno 10x25 metros, garagem para até 4 carros, lindo jardim, sistema de alarme e cerca elétrica, área de lazer com churrasqueira. No mesmo te...;Jardim Gonzaga; São Paulo;3;4;4;180;0;0;Nenhuma;0;0
890000;Sobrado Novo com 181m² privativos, living 2 ambientes e sacada com piso porcelanato, lavabo, ampla cozinha, 3 dormitórios sendo 1 suíte, banheiro social, terraço com espaço gourmet...;Vila Ipiranga; Porto Alegre;3;0;2;182;890;0;Nenhuma;1;1
350000;Sobrado para Venda, Condomínio Atrium no bairro Vila São Paulo, localizado na cidade de Mogi das Cruzes / SP.     Com 2 dormitórios, sendo 2 suítes, possui 3 banheiros, 1 vaga de g...;Vila São Paulo; Mogi das Cruzes;2;1;3;70;0;0;Nenhuma;1;0
870000;Casa Geminada 2 pavimentos moderna e com ótimo preço !!!!   Ótima localização .   Casa   1° andar    * sala enorme para 2 ambientes com rebaixamento em gesso e piso em porce...;Rua Castelo de Sintra; Castelo;3;4;2;180;180;0;Destaque;0;1
